Year,ZIP_Code,Causes_of_Death,Count,Location 
2006,96019,PNF,1,"(40.680262, -122.365395)"
2006,96019,DIA,1,"(40.680262, -122.365395)"
2006,96019,ALZ,1,"(40.680262, -122.365395)"
2006,96019,LIV,1,"(40.680262, -122.365395)"
2006,96020,STK,1,"(40.297457, -121.227338)"
2006,96020,CLD,1,"(40.297457, -121.227338)"
2006,96021,HOM,1,"(39.929566, -122.195991)"
2006,96022,HOM,1,"(40.369072, -122.337463)"
2006,96023,CAN,1,"(41.9675, -121.916944)"
2006,96023,INJ,1,"(41.9675, -121.916944)"
2006,96023,DIA,1,"(41.9675, -121.916944)"
2006,96024,INJ,1,"(40.634151, -122.923867)"
2006,96024,PNF,1,"(40.634151, -122.923867)"
2006,96024,SUI,1,"(40.634151, -122.923867)"
2006,96025,CLD,1,"(41.212439, -122.273397)"
2006,96025,INJ,1,"(41.212439, -122.273397)"
2006,96025,LIV,1,"(41.212439, -122.273397)"
2006,96028,DIA,1,"(41.03931, -121.460562)"
2006,96032,INJ,1,"(41.617027, -122.883207)"
2006,96032,LIV,1,"(41.617027, -122.883207)"
2006,96034,HTD,1,"(41.510485, -122.537122)"
2006,96034,STK,1,"(41.510485, -122.537122)"
2006,96034,INJ,1,"(41.510485, -122.537122)"
2006,96034,SUI,1,"(41.510485, -122.537122)"
2006,96035,ALZ,1,"(40.042997, -122.164937)"
2006,96038,HTD,1,"(41.612512, -122.525829)"
2006,96038,ALZ,1,"(41.612512, -122.525829)"
2006,96039,CLD,1,"(41.801802, -123.388045)"
2006,96040,HOM,1,"(40.767673, -121.463687)"
2006,96041,STK,1,"(40.550431, -123.163416)"
2006,96041,INJ,1,"(40.550431, -123.163416)"
2006,96041,DIA,1,"(40.550431, -123.163416)"
2006,96044,CAN,1,"(41.907738, -122.526528)"
2006,96044,CLD,1,"(41.907738, -122.526528)"
2006,96044,INJ,1,"(41.907738, -122.526528)"
2006,96044,DIA,1,"(41.907738, -122.526528)"
2006,96044,LIV,1,"(41.907738, -122.526528)"
2006,96048,HTD,1,"(40.768187, -123.062671)"
2006,96051,ALZ,1,"(40.958775, -122.359281)"
2006,96051,LIV,1,"(40.958775, -122.359281)"
2006,96051,OTH,1,"(40.958775, -122.359281)"
2006,96052,DIA,1,"(40.745986, -122.842591)"
2006,96052,SUI,1,"(40.745986, -122.842591)"
2006,96056,CLD,1,"(41.111407, -121.214896)"
2006,96056,HOM,1,"(41.111407, -121.214896)"
2006,96057,CLD,1,"(41.252108, -122.13562)"
2006,96057,DIA,1,"(41.252108, -122.13562)"
2006,96059,HTD,1,"(40.433125, -121.836521)"
2006,96059,CAN,1,"(40.433125, -121.836521)"
2006,96059,STK,1,"(40.433125, -121.836521)"
2006,96059,CLD,1,"(40.433125, -121.836521)"
2006,96059,INJ,1,"(40.433125, -121.836521)"
2006,96062,OTH,1,"(40.565316, -122.111088)"
2006,96064,ALZ,1,"(41.724294, -122.463799)"
2006,96064,LIV,1,"(41.724294, -122.463799)"
2006,96067,DIA,1,"(41.317435, -122.324017)"
2006,96067,LIV,1,"(41.317435, -122.324017)"
2006,96067,SUI,1,"(41.317435, -122.324017)"
2006,96069,CAN,1,"(40.68631, -122.040932)"
2006,96069,DIA,1,"(40.68631, -122.040932)"
2006,96071,CAN,1,"(40.62557, -121.458476)"
2006,96071,STK,1,"(40.62557, -121.458476)"
2006,96071,OTH,1,"(40.62557, -121.458476)"
2006,96073,ALZ,1,"(40.576661, -122.239805)"
2006,96073,SUI,1,"(40.576661, -122.239805)"
2006,96080,LIV,1,"(40.179535, -122.238281)"
2006,96087,STK,1,"(40.610896, -122.49685)"
2006,96087,ALZ,1,"(40.610896, -122.49685)"
2006,96088,PNF,1,"(40.504959, -121.885668)"
2006,96089,OTH,1,"(40.686111, -122.400556)"
2006,96090,HTD,1,"(40.027222, -122.122222)"
2006,96090,INJ,1,"(40.027222, -122.122222)"
2006,96090,DIA,1,"(40.027222, -122.122222)"
2006,96090,OTH,1,"(40.027222, -122.122222)"
2006,96091,CLD,1,"(41.061548, -122.723919)"
2006,96091,ALZ,1,"(41.061548, -122.723919)"
2006,96092,STK,1,"(39.933056, -122.052778)"
2006,96092,CLD,1,"(39.933056, -122.052778)"
2006,96092,OTH,1,"(39.933056, -122.052778)"
2006,96093,PNF,1,"(40.731701, -122.935303)"
2006,96093,SUI,1,"(40.731701, -122.935303)"
2006,96094,ALZ,1,"(41.439466, -122.384803)"
2006,96094,SUI,1,"(41.439466, -122.384803)"
2006,96096,HTD,1,"(40.65255, -121.877076)"
2006,96096,CAN,1,"(40.65255, -121.877076)"
2006,96096,STK,1,"(40.65255, -121.877076)"
2006,96096,OTH,1,"(40.65255, -121.877076)"
2006,96101,ALZ,1,"(41.476742, -120.545584)"
2006,96103,CLD,1,"(39.784745, -120.627397)"
2006,96103,LIV,1,"(39.784745, -120.627397)"
2006,96103,SUI,1,"(39.784745, -120.627397)"
2006,96104,PNF,1,"(41.475871, -120.151551)"
2006,96104,ALZ,1,"(41.475871, -120.151551)"
2006,96104,OTH,1,"(41.475871, -120.151551)"
2006,96107,HTD,1,"(38.502903, -119.482784)"
2006,96107,CAN,1,"(38.502903, -119.482784)"
2006,96107,STK,1,"(38.502903, -119.482784)"
2006,96109,STK,1,"(40.000799, -120.107693)"
2006,96109,INJ,1,"(40.000799, -120.107693)"
2006,96113,OTH,1,"(40.148492, -120.171271)"
2006,96114,CLD,1,"(40.296325, -120.50982)"
2006,96114,ALZ,1,"(40.296325, -120.50982)"
2006,96116,STK,1,"(41.230556, -120.503056)"
2006,96118,PNF,1,"(39.662974, -120.229662)"
2006,96118,DIA,1,"(39.662974, -120.229662)"
2006,96118,ALZ,1,"(39.662974, -120.229662)"
2006,96118,LIV,1,"(39.662974, -120.229662)"
2006,96122,DIA,1,"(39.810883, -120.466858)"
2006,96128,CAN,1,"(40.350863, -120.406847)"
2006,96128,DIA,1,"(40.350863, -120.406847)"
2006,96128,LIV,1,"(40.350863, -120.406847)"
2006,96130,ALZ,1,"(40.398282, -120.646442)"
2006,96130,LIV,1,"(40.398282, -120.646442)"
2006,96130,HOM,1,"(40.398282, -120.646442)"
2006,96134,CLD,1,"(41.931621, -121.434688)"
2006,96134,PNF,1,"(41.931621, -121.434688)"
2006,96134,DIA,1,"(41.931621, -121.434688)"
2006,96134,ALZ,1,"(41.931621, -121.434688)"
2006,96137,STK,1,"(40.270359, -121.109224)"
2006,96137,INJ,1,"(40.270359, -121.109224)"
2006,96137,ALZ,1,"(40.270359, -121.109224)"
2006,96137,LIV,1,"(40.270359, -121.109224)"
2006,96143,STK,1,"(39.240119, -120.023287)"
2006,96143,CLD,1,"(39.240119, -120.023287)"
2006,96143,INJ,1,"(39.240119, -120.023287)"
2006,96145,INJ,1,"(39.180618, -120.144532)"
2006,96148,OTH,1,"(39.24475, -120.052128)"
2006,96150,ALZ,1,"(38.916976, -119.986469)"
2006,96151,INJ,1,"(38.9333, -119.9833)"
2006,96151,LIV,1,"(38.9333, -119.9833)"
2006,96151,SUI,1,"(38.9333, -119.9833)"
2006,96156,HTD,1,"(38.9333, -119.9833)"
2006,96156,CAN,1,"(38.9333, -119.9833)"
2006,96156,STK,1,"(38.9333, -119.9833)"
2006,96158,STK,1,"(38.9333, -119.9833)"
2006,96158,INJ,1,"(38.9333, -119.9833)"
2006,96158,PNF,1,"(38.9333, -119.9833)"
2006,96158,ALZ,1,"(38.9333, -119.9833)"
2006,96158,OTH,1,"(38.9333, -119.9833)"
2006,96161,DIA,1,"(39.338546, -120.172942)"
2006,96161,SUI,1,"(39.338546, -120.172942)"
2006,90001,SUI,1,"(33.973093, -118.247896)"
2006,90002,SUI,1,"(33.94969, -118.246213)"
2006,90005,ALZ,1,"(34.058508, -118.301197)"
2006,90007,ALZ,1,"(34.029442, -118.287095)"
2006,90010,CLD,1,"(34.060633, -118.302664)"
2006,90010,PNF,1,"(34.060633, -118.302664)"
2006,90010,OTH,1,"(34.060633, -118.302664)"
2006,90012,LIV,1,"(34.061396, -118.238479)"
2006,90012,HOM,1,"(34.061396, -118.238479)"
2006,90013,DIA,1,"(34.044841, -118.243366)"
2006,90013,LIV,1,"(34.044841, -118.243366)"
2006,90014,PNF,1,"(34.044272, -118.250937)"
2006,90014,SUI,1,"(34.044272, -118.250937)"
2006,90014,HOM,1,"(34.044272, -118.250937)"
2006,90015,CLD,1,"(34.043439, -118.271613)"
2006,90015,INJ,1,"(34.043439, -118.271613)"
2006,90016,ALZ,1,"(34.029826, -118.352787)"
2006,90017,SUI,1,"(34.055864, -118.266582)"
2006,90021,LIV,1,"(34.033303, -118.244698)"
2006,90021,HOM,1,"(34.033303, -118.244698)"
2006,90024,LIV,1,"(34.063691, -118.440796)"
2006,90029,ALZ,1,"(34.089982, -118.294393)"
2006,90029,SUI,1,"(34.089982, -118.294393)"
2006,90029,HOM,1,"(34.089982, -118.294393)"
2006,90015,SUI,1,"(34.078349, -118.211279)"
2006,90033,ALZ,1,"(34.048676, -118.208442)"
2006,90033,SUI,1,"(34.048676, -118.208442)"
2006,90035,LIV,1,"(34.053096, -118.380615)"
2006,90036,HOM,1,"(34.069888, -118.349175)"
2006,90040,CLD,1,"(33.99471, -118.151352)"
2006,90040,SUI,1,"(33.99471, -118.151352)"
2006,90040,HOM,1,"(33.99471, -118.151352)"
2006,90046,SUI,1,"(34.09743, -118.357979)"
2006,90048,HOM,1,"(34.073656, -118.371969)"
2006,90049,HOM,1,"(34.066, -118.473967)"
2006,90056,ALZ,1,"(33.985329, -118.370703)"
2006,90056,LIV,1,"(33.985329, -118.370703)"
2006,90057,ALZ,1,"(34.062172, -118.276262)"
2006,90058,INJ,1,"(33.997344, -118.235365)"
2006,90058,PNF,1,"(33.997344, -118.235365)"
2006,90058,DIA,1,"(33.997344, -118.235365)"
2006,90058,HOM,1,"(33.997344, -118.235365)"
2006,90059,ALZ,1,"(33.929331, -118.24628)"
2006,90061,SUI,1,"(33.924493, -118.271638)"
2006,90062,SUI,1,"(34.00324, -118.307277)"
2006,90064,HOM,1,"(34.035279, -118.425911)"
2006,90068,LIV,1,"(34.115625, -118.330476)"
2006,90068,HOM,1,"(34.115625, -118.330476)"
2006,90073,CAN,1,"(34.056667, -118.456944)"
2006,90073,PNF,1,"(34.056667, -118.456944)"
2006,90077,INJ,1,"(34.111245, -118.450155)"
2006,90077,ALZ,1,"(34.111245, -118.450155)"
2006,90201,SUI,1,"(33.969177, -118.17205)"
2006,90202,CAN,1,"(33.9775, -118.186111)"
2006,90202,ALZ,1,"(33.9775, -118.186111)"
2006,90210,LIV,1,"(34.090107, -118.406477)"
2006,90210,HOM,1,"(34.090107, -118.406477)"
2006,90211,DIA,1,"(34.065217, -118.383007)"
2006,90211,SUI,1,"(34.065217, -118.383007)"
2006,90220,SUI,1,"(33.890654, -118.239044)"
2006,90222,SUI,1,"(33.911535, -118.234034)"
2006,90240,ALZ,1,"(33.958135, -118.117381)"
2006,90241,SUI,1,"(33.941612, -118.13062)"
2006,90241,HOM,1,"(33.941612, -118.13062)"
2006,90242,ALZ,1,"(33.921789, -118.139465)"
2006,90242,HOM,1,"(33.921789, -118.139465)"
2006,90015,SUI,1,"(33.924275, -118.411924)"
2006,90015,HOM,1,"(33.924275, -118.411924)"
2006,90247,SUI,1,"(33.892463, -118.296122)"
2006,90248,ALZ,1,"(33.874506, -118.289312)"
2006,90248,LIV,1,"(33.874506, -118.289312)"
2006,90248,SUI,1,"(33.874506, -118.289312)"
2006,90249,ALZ,1,"(33.899762, -118.319854)"
2006,90249,SUI,1,"(33.899762, -118.319854)"
2006,90254,PNF,1,"(33.864309, -118.395511)"
2006,90254,ALZ,1,"(33.864309, -118.395511)"
2006,90254,LIV,1,"(33.864309, -118.395511)"
2006,90254,HOM,1,"(33.864309, -118.395511)"
2006,90255,ALZ,1,"(33.976879, -118.216053)"
2006,90260,ALZ,1,"(33.887908, -118.351014)"
2006,90260,HOM,1,"(33.887908, -118.351014)"
2006,90265,DIA,1,"(34.040184, -118.735149)"
2006,90266,SUI,1,"(33.889594, -118.399562)"
2006,90272,INJ,1,"(34.054097, -118.536874)"
2006,90272,DIA,1,"(34.054097, -118.536874)"
2006,90274,DIA,1,"(33.770094, -118.374763)"
2006,90277,DIA,1,"(33.830656, -118.383221)"
2006,90278,LIV,1,"(33.870654, -118.371459)"
2006,90280,SUI,1,"(33.94617, -118.201349)"
2006,90290,CLD,1,"(34.10759, -118.602268)"
2006,90293,PNF,1,"(33.957745, -118.437314)"
2006,90293,DIA,1,"(33.957745, -118.437314)"
2006,90293,ALZ,1,"(33.957745, -118.437314)"
2006,90293,SUI,1,"(33.957745, -118.437314)"
2006,90301,ALZ,1,"(33.955048, -118.355575)"
2006,90301,SUI,1,"(33.955048, -118.355575)"
2006,90303,ALZ,1,"(33.937691, -118.332058)"
2006,90303,LIV,1,"(33.937691, -118.332058)"
2006,90303,SUI,1,"(33.937691, -118.332058)"
2006,90401,DIA,1,"(34.017628, -118.490708)"
2006,90401,LIV,1,"(34.017628, -118.490708)"
2006,90401,HOM,1,"(34.017628, -118.490708)"
2006,90402,INJ,1,"(34.034875, -118.503011)"
2006,90403,ALZ,1,"(34.028658, -118.49241)"
2006,90403,LIV,1,"(34.028658, -118.49241)"
2006,90403,SUI,1,"(34.028658, -118.49241)"
2006,90404,HOM,1,"(34.026828, -118.4733)"
2006,90405,DIA,1,"(34.01001, -118.471708)"
2006,90502,SUI,1,"(33.828555, -118.292039)"
2006,90502,HOM,1,"(33.828555, -118.292039)"
2006,90505,HOM,1,"(33.810635, -118.350733)"
2006,90601,ALZ,1,"(34.001119, -118.037139)"
2006,90602,ALZ,1,"(33.96931, -118.033703)"
2006,90603,SUI,1,"(33.943199, -117.992685)"
2006,90605,LIV,1,"(33.941338, -118.035568)"
2006,90606,SUI,1,"(33.977019, -118.065639)"
2006,90606,HOM,1,"(33.977019, -118.065639)"
2006,90607,DIA,1,"(33.96, -118.0249)"
2006,90607,LIV,1,"(33.96, -118.0249)"
2006,90607,OTH,1,"(33.96, -118.0249)"
2006,90620,HOM,1,"(33.840607, -118.011359)"
2006,90621,ALZ,1,"(33.873136, -117.994257)"
2006,90623,DIA,1,"(33.849017, -118.040618)"
2006,90623,LIV,1,"(33.849017, -118.040618)"
2006,90623,HOM,1,"(33.849017, -118.040618)"
2006,90630,LIV,1,"(33.818613, -118.038696)"
2006,90630,SUI,1,"(33.818613, -118.038696)"
2006,90638,HOM,1,"(33.906681, -118.010081)"
2006,90680,SUI,1,"(33.803029, -117.994709)"
2006,90701,SUI,1,"(33.866568, -118.068046)"
2006,90703,ALZ,1,"(33.858333, -118.063889)"
2006,90704,INJ,1,"(33.331963, -118.343706)"
2006,90704,DIA,1,"(33.331963, -118.343706)"
2006,90710,ALZ,1,"(33.797006, -118.299114)"
2006,90712,SUI,1,"(33.851201, -118.145727)"
2006,90715,SUI,1,"(33.840453, -118.076707)"
2006,90716,PNF,1,"(33.82958, -118.072964)"
2006,90720,LIV,1,"(33.795291, -118.069891)"
2006,90723,ALZ,1,"(33.896867, -118.163152)"
2006,90732,LIV,1,"(33.744947, -118.310597)"
2006,90740,HOM,1,"(33.760971, -118.08428)"
2006,90742,INJ,1,"(33.716389, -118.068056)"
2006,90742,DIA,1,"(33.716389, -118.068056)"
2006,90745,SUI,1,"(33.822968, -118.268352)"
2006,90801,CAN,1,"(33.7705, -118.1885)"
2006,90801,CLD,1,"(33.7705, -118.1885)"
2006,90801,PNF,1,"(33.7705, -118.1885)"
2006,90801,DIA,1,"(33.7705, -118.1885)"
2006,90801,HOM,1,"(33.7705, -118.1885)"
2006,90801,OTH,1,"(33.7705, -118.1885)"
2006,90803,SUI,1,"(33.761932, -118.134073)"
2006,90803,HOM,1,"(33.761932, -118.134073)"
2006,90806,ALZ,1,"(33.799319, -118.187443)"
2006,90807,LIV,1,"(33.830712, -118.18092)"
2006,90808,LIV,1,"(33.824145, -118.110299)"
2006,90810,ALZ,1,"(33.810985, -118.215006)"
2006,90813,ALZ,1,"(33.78202, -118.183488)"
2006,90814,PNF,1,"(33.771576, -118.147988)"
2006,90814,HOM,1,"(33.771576, -118.147988)"
2006,90822,HTD,1,"(33.744415, -118.239257)"
2006,90822,INJ,1,"(33.744415, -118.239257)"
2006,90822,OTH,1,"(33.744415, -118.239257)"
2006,91007,LIV,1,"(34.124271, -118.051483)"
2006,91007,SUI,1,"(34.124271, -118.051483)"
2006,91010,SUI,1,"(34.137445, -117.967005)"
2006,91010,HOM,1,"(34.137445, -117.967005)"
2006,91020,HOM,1,"(34.211425, -118.230529)"
2006,91024,ALZ,1,"(34.165101, -118.051916)"
2006,91030,HOM,1,"(34.110939, -118.154696)"
2006,91104,HOM,1,"(34.167776, -118.12609)"
2006,91105,DIA,1,"(34.135455, -118.163577)"
2006,91105,LIV,1,"(34.135455, -118.163577)"
2006,91106,ALZ,1,"(34.143527, -118.126647)"
2006,91106,LIV,1,"(34.143527, -118.126647)"
2006,91106,HOM,1,"(34.143527, -118.126647)"
2006,91107,LIV,1,"(34.150997, -118.088905)"
2006,91107,HOM,1,"(34.150997, -118.088905)"
2006,91108,DIA,1,"(34.120698, -118.111745)"
2006,91108,LIV,1,"(34.120698, -118.111745)"
2006,91202,LIV,1,"(34.165235, -118.265649)"
2006,91202,HOM,1,"(34.165235, -118.265649)"
2006,91203,ALZ,1,"(34.151718, -118.263614)"
2006,91203,SUI,1,"(34.151718, -118.263614)"
2006,91204,ALZ,1,"(34.137871, -118.259947)"
2006,91204,LIV,1,"(34.137871, -118.259947)"
2006,91204,SUI,1,"(34.137871, -118.259947)"
2006,91206,HOM,1,"(34.155605, -118.232217)"
2006,91207,INJ,1,"(34.164856, -118.245086)"
2006,91207,LIV,1,"(34.164856, -118.245086)"
2006,91208,SUI,1,"(34.19212, -118.234966)"
2006,91301,PNF,1,"(34.157163, -118.75718)"
2006,91302,LIV,1,"(34.141854, -118.664103)"
2006,91303,CLD,1,"(34.199257, -118.59828)"
2006,91303,LIV,1,"(34.199257, -118.59828)"
2006,91303,SUI,1,"(34.199257, -118.59828)"
2006,91303,HOM,1,"(34.199257, -118.59828)"
2006,91316,ALZ,1,"(34.165479, -118.517542)"
2006,91320,LIV,1,"(34.177393, -118.935798)"
2006,91321,SUI,1,"(34.379519, -118.523005)"
2006,91324,HOM,1,"(34.236743, -118.546595)"
2006,91326,DIA,1,"(34.274191, -118.541235)"
2006,91326,ALZ,1,"(34.274191, -118.541235)"
2006,91326,SUI,1,"(34.274191, -118.541235)"
2006,91340,HOM,1,"(34.287509, -118.435242)"
2006,91344,HOM,1,"(34.277068, -118.4992)"
2006,91345,ALZ,1,"(34.261873, -118.458659)"
2006,91345,LIV,1,"(34.261873, -118.458659)"
2006,91345,SUI,1,"(34.261873, -118.458659)"
2006,91350,ALZ,1,"(34.459742, -118.488955)"
2006,91350,HOM,1,"(34.459742, -118.488955)"
2006,91352,HOM,1,"(34.220907, -118.369853)"
2006,91354,LIV,1,"(34.446608, -118.537437)"
2006,91355,ALZ,1,"(34.398456, -118.55352)"
2006,91356,LIV,1,"(34.16708, -118.541354)"
2006,91356,HOM,1,"(34.16708, -118.541354)"
2006,91360,HOM,1,"(34.209179, -118.873908)"
2006,91361,DIA,1,"(34.147233, -118.83832)"
2006,91361,ALZ,1,"(34.147233, -118.83832)"
2006,91362,LIV,1,"(34.191884, -118.830601)"
2006,91367,LIV,1,"(34.176689, -118.615891)"
2006,91367,SUI,1,"(34.176689, -118.615891)"
2006,91367,HOM,1,"(34.176689, -118.615891)"
2006,91377,CLD,1,"(34.136389, -118.773611)"
2006,91377,LIV,1,"(34.136389, -118.773611)"
2006,91381,INJ,1,"(34.381067, -118.582134)"
2006,91381,DIA,1,"(34.381067, -118.582134)"
2006,91381,LIV,1,"(34.381067, -118.582134)"
2006,91381,SUI,1,"(34.381067, -118.582134)"
2006,91384,INJ,1,"(34.482695, -118.62537)"
2006,91384,DIA,1,"(34.482695, -118.62537)"
2006,91384,SUI,1,"(34.482695, -118.62537)"
2006,91403,SUI,1,"(34.151407, -118.460325)"
2006,91406,SUI,1,"(34.200568, -118.486821)"
2006,91411,DIA,1,"(34.178133, -118.457396)"
2006,91411,ALZ,1,"(34.178133, -118.457396)"
2006,91436,DIA,1,"(34.15098, -118.488238)"
2006,91501,DIA,1,"(34.186238, -118.300898)"
2006,91502,ALZ,1,"(34.174487, -118.305912)"
2006,91502,SUI,1,"(34.174487, -118.305912)"
2006,91504,DIA,1,"(34.200097, -118.326401)"
2006,91505,ALZ,1,"(34.168998, -118.344175)"
2006,91601,ALZ,1,"(34.16867, -118.371274)"
2006,91602,ALZ,1,"(34.151095, -118.367606)"
2006,91604,LIV,1,"(34.143025, -118.391311)"
2006,91605,ALZ,1,"(34.205747, -118.400069)"
2006,91605,HOM,1,"(34.205747, -118.400069)"
2006,91607,HOM,1,"(34.167217, -118.398905)"
2006,91701,LIV,1,"(34.133922, -117.599149)"
2006,91701,HOM,1,"(34.133922, -117.599149)"
2006,91702,ALZ,1,"(34.12476, -117.903083)"
2006,91706,ALZ,1,"(34.084245, -117.969539)"
2006,91709,HOM,1,"(33.979735, -117.730791)"
2006,91710,HOM,1,"(34.012532, -117.684401)"
2006,91711,INJ,1,"(34.109167, -117.718293)"
2006,91723,HOM,1,"(34.08596, -117.884285)"
2006,91724,HOM,1,"(34.093752, -117.855982)"
2006,91732,SUI,1,"(34.070533, -118.01492)"
2006,91737,CLD,1,"(34.144883, -117.579295)"
2006,91737,PNF,1,"(34.144883, -117.579295)"
2006,91737,ALZ,1,"(34.144883, -117.579295)"
2006,91737,LIV,1,"(34.144883, -117.579295)"
2006,91739,DIA,1,"(34.119873, -117.519329)"
2006,91739,LIV,1,"(34.119873, -117.519329)"
2006,91741,ALZ,1,"(34.136111, -117.864444)"
2006,91741,LIV,1,"(34.136111, -117.864444)"
2006,91746,LIV,1,"(34.050963, -117.980026)"
2006,91746,SUI,1,"(34.050963, -117.980026)"
2006,91748,ALZ,1,"(33.981777, -117.896946)"
2006,91748,LIV,1,"(33.981777, -117.896946)"
2006,91748,HOM,1,"(33.981777, -117.896946)"
2006,91752,HOM,1,"(33.993845, -117.523574)"
2006,91755,ALZ,1,"(34.0488, -118.1149)"
2006,91755,HOM,1,"(34.0488, -118.1149)"
2006,91763,ALZ,1,"(34.073298, -117.698669)"
2006,91763,HOM,1,"(34.073298, -117.698669)"
2006,91769,CAN,1,"(34.0601, -117.7575)"
2006,91769,STK,1,"(34.0601, -117.7575)"
2006,91769,CLD,1,"(34.0601, -117.7575)"
2006,91769,PNF,1,"(34.0601, -117.7575)"
2006,91776,SUI,1,"(34.089027, -118.095471)"
2006,91780,LIV,1,"(34.101586, -118.053652)"
2006,91784,SUI,1,"(34.1368, -117.6598)"
2006,91784,HOM,1,"(34.1368, -117.6598)"
2006,91789,SUI,1,"(34.016625, -117.857828)"
2006,91790,SUI,1,"(34.067336, -117.936643)"
2006,91791,HOM,1,"(34.065267, -117.897767)"
2006,91901,DIA,1,"(32.828161, -116.754328)"
2006,91901,HOM,1,"(32.828161, -116.754328)"
2006,91902,DIA,1,"(32.667143, -117.022065)"
2006,91902,HOM,1,"(32.667143, -117.022065)"
2006,90015,SUI,1,"(32.671934, -116.319982)"
2006,91906,PNF,1,"(32.660491, -116.490459)"
2006,91906,ALZ,1,"(32.660491, -116.490459)"
2006,91910,HOM,1,"(32.637139, -117.06756)"
2006,91914,STK,1,"(32.65875, -116.96517)"
2006,91914,OTH,1,"(32.65875, -116.96517)"
2006,91915,INJ,1,"(32.631513, -116.940807)"
2006,91915,PNF,1,"(32.631513, -116.940807)"
2006,91915,HOM,1,"(32.631513, -116.940807)"
2006,91916,ALZ,1,"(32.872971, -116.602732)"
2006,91916,SUI,1,"(32.872971, -116.602732)"
2006,91916,OTH,1,"(32.872971, -116.602732)"
2006,91917,INJ,1,"(32.615172, -116.728523)"
2006,91932,LIV,1,"(32.578289, -117.11478)"
2006,91932,HOM,1,"(32.578289, -117.11478)"
2006,91934,HTD,1,"(32.624934, -116.195184)"
2006,91934,CLD,1,"(32.624934, -116.195184)"
2006,91934,PNF,1,"(32.624934, -116.195184)"
2006,91935,PNF,1,"(32.716289, -116.832332)"
2006,91935,ALZ,1,"(32.716289, -116.832332)"
2006,91935,LIV,1,"(32.716289, -116.832332)"
2006,91942,LIV,1,"(32.783506, -117.018879)"
2006,91945,HOM,1,"(32.73323, -117.032646)"
2006,91962,HTD,1,"(32.835047, -116.512733)"
2006,91962,CLD,1,"(32.835047, -116.512733)"
2006,91962,PNF,1,"(32.835047, -116.512733)"
2006,91962,OTH,1,"(32.835047, -116.512733)"
2006,91963,HTD,1,"(32.620477, -116.603748)"
2006,91963,INJ,1,"(32.620477, -116.603748)"
2006,91963,DIA,1,"(32.620477, -116.603748)"
2006,91963,OTH,1,"(32.620477, -116.603748)"
2006,91978,PNF,1,"(32.732892, -116.959551)"
2006,91978,LIV,1,"(32.732892, -116.959551)"
2006,92003,STK,1,"(33.294033, -117.18969)"
2006,92003,DIA,1,"(33.294033, -117.18969)"
2006,92003,SUI,1,"(33.294033, -117.18969)"
2006,92004,STK,1,"(33.238649, -116.351394)"
2006,92004,CLD,1,"(33.238649, -116.351394)"
2006,92004,DIA,1,"(33.238649, -116.351394)"
2006,92004,LIV,1,"(33.238649, -116.351394)"
2006,92004,SUI,1,"(33.238649, -116.351394)"
2006,92007,PNF,1,"(33.025265, -117.274371)"
2006,92014,CLD,1,"(32.971474, -117.237314)"
2006,92014,DIA,1,"(32.971474, -117.237314)"
2006,92014,SUI,1,"(32.971474, -117.237314)"
2006,92019,HOM,1,"(32.777726, -116.919055)"
2006,92025,LIV,1,"(33.110117, -117.069987)"
2006,92029,LIV,1,"(33.089497, -117.112793)"
2006,92029,SUI,1,"(33.089497, -117.112793)"
2006,92036,STK,1,"(33.053355, -116.565812)"
2006,92036,CLD,1,"(33.053355, -116.565812)"
2006,92036,PNF,1,"(33.053355, -116.565812)"
2006,92036,LIV,1,"(33.053355, -116.565812)"
2006,92054,HOM,1,"(33.20723, -117.357294)"
2006,92056,HOM,1,"(33.196784, -117.283089)"
2006,92057,HOM,1,"(33.240654, -117.302484)"
2006,92059,HTD,1,"(33.377662, -117.071725)"
2006,92059,CAN,1,"(33.377662, -117.071725)"
2006,92059,STK,1,"(33.377662, -117.071725)"
2006,92059,PNF,1,"(33.377662, -117.071725)"
2006,92059,OTH,1,"(33.377662, -117.071725)"
2006,92061,STK,1,"(33.306285, -116.959552)"
2006,92061,CLD,1,"(33.306285, -116.959552)"
2006,92061,INJ,1,"(33.306285, -116.959552)"
2006,92061,DIA,1,"(33.306285, -116.959552)"
2006,92061,ALZ,1,"(33.306285, -116.959552)"
2006,92064,HOM,1,"(32.975619, -117.040223)"
2006,92067,INJ,1,"(33.0231, -117.1996)"
2006,92067,SUI,1,"(33.0231, -117.1996)"
2006,92069,HOM,1,"(33.144386, -117.169716)"
2006,92070,STK,1,"(33.147579, -116.69635)"
2006,92070,ALZ,1,"(33.147579, -116.69635)"
2006,92070,LIV,1,"(33.147579, -116.69635)"
2006,92071,HOM,1,"(32.848636, -116.986154)"
2006,92075,LIV,1,"(32.993739, -117.2598)"
2006,92078,CLD,1,"(33.1254, -117.1894)"
2006,92078,INJ,1,"(33.1254, -117.1894)"
2006,92078,PNF,1,"(33.1254, -117.1894)"
2006,92078,ALZ,1,"(33.1254, -117.1894)"
2006,92078,LIV,1,"(33.1254, -117.1894)"
2006,92078,SUI,1,"(33.1254, -117.1894)"
2006,92082,PNF,1,"(33.249046, -117.012232)"
2006,92083,HOM,1,"(33.187296, -117.245854)"
2006,92086,CLD,1,"(33.303666, -116.721385)"
